unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
65880805,2025-08-18 00:40:30,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033.0,2360 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  177 STREET,WEST  178 STREET,WEST  177 STREET,WEST  178 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,12 MANHATTAN,1021327501.0,MANHATTAN,1002867.0,247373.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.845637225618624,-73.93271168182868,"
,  
(40.845637225618624, -73.93271168182868)"
65881434,2025-08-18 00:40:17,2025-08-18 01:46:43,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385.0,72-05 66 STREET,66 STREET,MYRTLE AVENUE,COOPER AVENUE,MYRTLE AVENUE,COOPER AVENUE,ADDRESS,RIDGEWOOD,66 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:46:48.000,05 QUEENS,4036990028.0,QUEENS,1015338.0,194710.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.70105613130703,-73.88788081309465,"
,  
(40.70105613130703, -73.88788081309465)"
65877262,2025-08-18 00:40:11,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11208.0,790 GLENMORE AVENUE,GLENMORE AVENUE,SHEPHERD AVENUE,BERRIMAN STREET,SHEPHERD AVENUE,BERRIMAN STREET,ADDRESS,BROOKLYN,GLENMORE AVENUE,,In Progress,,,,05 BROOKLYN,3040050010.0,BROOKLYN,1017265.0,185366.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67540204080552,-73.88097686533713,"
,  
(40.67540204080552, -73.88097686533713)"
65881400,2025-08-18 00:39:57,2025-08-18 01:29:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,3250 MIDDLETOWN ROAD,MIDDLETOWN ROAD,ROBERTSON PLACE,KENNELLWORTH PLACE,ROBERTSON PLACE,KENNELLWORTH PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:29:59.000,10 BRONX,2054130013.0,BRONX,1033447.0,248133.0,ONLINE,Unspecified,BRONX,,,,,,,,40.847605772341765,-73.82217955071481,"
,  
(40.847605772341765, -73.82217955071481)"
65874972,2025-08-18 00:39:40,2025-08-18 01:09:23,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225.0,LINCOLN ROAD,LINCOLN ROAD,LINCOLN ROAD,OCEAN AVENUE,LINCOLN ROAD,OCEAN AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T01:09:29.000,09 BROOKLYN,,BROOKLYN,994567.0,179920.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66050953809379,-73.96281426030932,"
,  
(40.66050953809379, -73.96281426030932)"
65878018,2025-08-18 00:39:38,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460.0,1880 BRYANT AVENUE,BRYANT AVENUE,CROSS BRONX EXPRESSWAY,BOSTON ROAD,CROSS BRONX EXPRESSWAY,BOSTON ROAD,ADDRESS,BRONX,BRYANT AVENUE,,In Progress,,,2025-08-18T02:31:36.000,06 BRONX,2030047501.0,BRONX,1016584.0,245086.0,PHONE,Unspecified,BRONX,SUV,,,,,,,40.83932051004015,-73.88314474249532,"
,  
(40.83932051004015, -73.88314474249532)"
65878944,2025-08-18 00:39:10,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040.0,570 WEST  190 STREET,WEST  190 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,AUDUBON AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  190 STREET,,In Progress,,,2025-08-18T02:22:09.000,12 MANHATTAN,1021580067.0,MANHATTAN,1003895.0,250647.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85462115652687,-73.9289865404921,"
,  
(40.85462115652687, -73.9289865404921)"
65875717,2025-08-18 00:38:21,2025-08-18 01:29:09,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:29:14.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65876667,2025-08-18 00:38:13,2025-08-18 00:48:38,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457.0,1872 MONROE AVENUE,MONROE AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,MOUNT HOPE PLACE,EAST TREMONT AVENUE,ADDRESS,BRONX,MONROE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T00:48:43.000,05 BRONX,2028040001.0,BRONX,1010260.0,248435.0,PHONE,Unspecified,BRONX,,,,,,,,40.848533419181855,-73.90598670450618,"
,  
(40.848533419181855, -73.90598670450618)"
65879569,2025-08-18 00:37:59,2025-08-18 01:05:34,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472.0,1585 EAST  174 STREET,EAST  174 STREET,EAST  173 STREET,STRATFORD AVENUE,EAST  173 STREET,STRATFORD AVENUE,ADDRESS,BRONX,EAST  174 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:05:38.000,09 BRONX,2038860002.0,BRONX,1018190.0,243071.0,ONLINE,Unspecified,BRONX,,,,,,,,40.833783897531376,-73.87735085307287,"
,  
(40.833783897531376, -73.87735085307287)"
65877719,2025-08-18 00:37:49,2025-08-18 01:13:44,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221.0,987 LAFAYETTE AVENUE,LAFAYETTE AVENUE,STUYVESANT AVENUE,MALCOLM X BOULEVARD,STUYVESANT AVENUE,MALCOLM X BOULEVARD,ADDRESS,BROOKLYN,LAFAYETTE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:13:48.000,03 BROOKLYN,3016070065.0,BROOKLYN,1002969.0,191418.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69205516873245,-73.9324988622628,"
,  
(40.69205516873245, -73.9324988622628)"
65878302,2025-08-18 00:37:48,2025-08-18 00:46:04,NYPD,New York City Police Department,Urinating in Public,,Residential Building/House,10002.0,107 CLINTON STREET,CLINTON STREET,RIVINGTON STREET,DELANCEY STREET,RIVINGTON STREET,DELANCEY STREET,ADDRESS,NEW YORK,CLINTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T00:46:12.000,03 MANHATTAN,1003480032.0,MANHATTAN,988265.0,200949.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71823440398107,-73.98551613359581,"
,  
(40.71823440398107, -73.98551613359581)"
65879541,2025-08-18 00:37:33,2025-08-18 01:32:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,3220 MIDDLETOWN ROAD,MIDDLETOWN ROAD,DWIGHT PLACE,ROBERTSON PLACE,DWIGHT PLACE,ROBERTSON PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:32:39.000,10 BRONX,2054110331.0,BRONX,1033095.0,247878.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8469078280962,-73.8234536937747,"
,  
(40.8469078280962, -73.8234536937747)"
65875795,2025-08-18 00:37:33,2025-08-18 01:45:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236.0,1267 EAST  102 STREET,EAST  102 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST  102 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:45:58.000,18 BROOKLYN,3082670015.0,BROOKLYN,1014697.0,172525.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.640165548072034,-73.89029278905097,"
,  
(40.640165548072034, -73.89029278905097)"
65880804,2025-08-18 00:37:09,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032.0,542 WEST  162 STREET,WEST  162 STREET,ST NICHOLAS AVENUE,BROADWAY,ST NICHOLAS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  162 STREET,,In Progress,,,2025-08-18T02:20:14.000,12 MANHATTAN,1021200017.0,MANHATTAN,1000548.0,244060.0,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.836548593723215,-73.94110140361393,"
,  
(40.836548593723215, -73.94110140361393)"
65875718,2025-08-18 00:36:23,2025-08-18 01:29:30,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:29:34.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65876849,2025-08-18 00:36:20,2025-08-18 01:10:09,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11206.0,115 STANWIX STREET,STANWIX STREET,MONTIETH STREET,FLUSHING AVENUE,MONTIETH STREET,FLUSHING AVENUE,ADDRESS,BROOKLYN,STANWIX STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:10:14.000,04 BROOKLYN,3031390021.0,BROOKLYN,1002186.0,195124.0,PHONE,Unspecified,BROOKLYN,Car,,,,,,,40.70222889514506,-73.9353125081528,"
,  
(40.70222889514506, -73.9353125081528)"
65881280,2025-08-18 00:36:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,MC GUINNESS BLVD,HUMBOLDT ST,INTERSECTION,,,,Open,,,,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
65881697,2025-08-18 00:35:57,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419.0,102-30 135 STREET,135 STREET,102 AVENUE,LIBERTY AVENUE,102 AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,135 STREET,,In Progress,,,2025-08-18T02:10:19.000,09 QUEENS,4095020034.0,QUEENS,1036301.0,191628.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69249830148893,-73.81230154321955,"
,  
(40.69249830148893, -73.81230154321955)"
65880368,2025-08-18 00:35:31,2025-08-18 01:28:46,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:28:49.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65875001,2025-08-18 00:35:20,2025-08-18 01:30:26,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11378.0,58-34 59 STREET,59 STREET,58 ROAD,58 DRIVE,58 ROAD,58 DRIVE,ADDRESS,MASPETH,59 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:30:29.000,05 QUEENS,,QUEENS,1009671.0,201637.0,MOBILE,Unspecified,QUEENS,Car,,,,,,,40.72008718537471,-73.90829273495692,"
,  
(40.72008718537471, -73.90829273495692)"
65875159,2025-08-18 00:35:00,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11385.0,341 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,PALMETTO STREET,WOODBINE STREET,PALMETTO STREET,WOODBINE STREET,ADDRESS,RIDGEWOOD,ST NICHOLAS AVENUE,,In Progress,,,2025-08-18T02:09:15.000,05 QUEENS,4034490006.0,QUEENS,1009255.0,194517.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.700545671364274,-73.90981991340574,"
,  
(40.700545671364274, -73.90981991340574)"
65877038,2025-08-18 00:34:54,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463.0,68 WEST  238 STREET,WEST  238 STREET,SEDGWICK AVENUE,CANNON PLACE,SEDGWICK AVENUE,CANNON PLACE,ADDRESS,BRONX,WEST  238 STREET,,In Progress,,,,08 BRONX,2032580190.0,BRONX,1012753.0,260684.0,PHONE,Unspecified,BRONX,,,,,,,,40.88214548973503,-73.89692365189696,"
,  
(40.88214548973503, -73.89692365189696)"
65875877,2025-08-18 00:34:52,2025-08-18 01:21:16,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,1 STAFF STREET,STAFF STREET,RIVERSIDE DRIVE,DYCKMAN STREET,RIVERSIDE DRIVE,DYCKMAN STREET,ADDRESS,NEW YORK,STAFF STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:21:19.000,12 MANHATTAN,1022460135.0,MANHATTAN,1003367.0,255149.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86697894625506,-73.93088233244673,"
,  
(40.86697894625506, -73.93088233244673)"
65875029,2025-08-18 00:34:45,2025-08-18 01:44:58,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,11237.0,247 IRVING AVENUE,IRVING AVENUE,GREENE AVENUE,BLEECKER STREET,GREENE AVENUE,BLEECKER STREET,ADDRESS,BROOKLYN,IRVING AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2025-08-18T01:45:04.000,04 BROOKLYN,3033010004.0,BROOKLYN,1007343.0,194447.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70035873399246,-73.91671574300591,"
,  
(40.70035873399246, -73.91671574300591)"
65879542,2025-08-18 00:34:38,2025-08-18 01:32:56,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,3220 MIDDLETOWN ROAD,MIDDLETOWN ROAD,DWIGHT PLACE,ROBERTSON PLACE,DWIGHT PLACE,ROBERTSON PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:33:03.000,10 BRONX,2054110331.0,BRONX,1033095.0,247878.0,ONLINE,Unspecified,BRONX,,,,,,,,40.8469078280962,-73.8234536937747,"
,  
(40.8469078280962, -73.8234536937747)"
65877624,2025-08-18 00:34:38,2025-08-18 00:36:06,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233.0,203 HULL STREET,HULL STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,HULL STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,2025-08-18T00:36:12.000,16 BROOKLYN,3015340038.0,BROOKLYN,1009520.0,186950.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67977525721592,-73.90889258013044,"
,  
(40.679775257215915, -73.90889258013044)"
65881886,2025-08-18 00:34:04,,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,11373.0,55-23 84 STREET,84 STREET,55 AVENUE,55 ROAD,55 AVENUE,55 ROAD,ADDRESS,ELMHURST,84 STREET,,In Progress,,,,04 QUEENS,4028920001.0,QUEENS,1017288.0,205748.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.73134570402063,-73.88079395347748,"
,  
(40.731345704020626, -73.88079395347748)"
65878736,2025-08-18 00:34:00,2025-08-18 01:05:43,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11413.0,146-13 228 STREET,228 STREET,146 AVENUE,146 AVENUE,146 AVENUE,146 AVENUE,ADDRESS,SPRINGFIELD GARDENS,228 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:05:48.000,13 QUEENS,4134620056.0,QUEENS,1052821.0,179798.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.659915171172045,-73.75285025263564,"
,  
(40.659915171172045, -73.75285025263564)"
65875719,2025-08-18 00:33:39,2025-08-18 01:31:10,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:31:14.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65880810,2025-08-18 00:33:36,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11377.0,47-05 48 STREET,48 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,48 STREET,,In Progress,,,,02 QUEENS,4022860011.0,QUEENS,1007168.0,209121.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.74063576279976,-73.9172969106355,"
,  
(40.74063576279976, -73.9172969106355)"
65877029,2025-08-18 00:33:31,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,199 SCHENCK AVENUE,SCHENCK AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ADDRESS,BROOKLYN,SCHENCK AVENUE,,In Progress,,,,05 BROOKLYN,3039647501.0,BROOKLYN,1014952.0,185643.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67617066686487,-73.8893142437129,"
,  
(40.67617066686487, -73.8893142437129)"
65878559,2025-08-18 00:33:31,2025-08-18 01:00:08,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11236.0,9609 DITMAS AVENUE,DITMAS AVENUE,EAST   96 STREET,ROCKAWAY PARKWAY,EAST   96 STREET,ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,DITMAS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:00:13.000,17 BROOKLYN,3081140001.0,BROOKLYN,1009203.0,176512.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.651126179168834,-73.91007411123938,"
,  
(40.651126179168834, -73.91007411123938)"
65879629,2025-08-18 00:33:24,2025-08-18 01:21:39,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,308 DYCKMAN STREET,DYCKMAN STREET,HENSHAW STREET,STAFF STREET,HENSHAW STREET,STAFF STREET,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:21:44.000,12 MANHATTAN,1022460020.0,MANHATTAN,1003638.0,255415.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86770844402598,-73.92990176057373,"
,  
(40.86770844402598, -73.92990176057373)"
65874805,2025-08-18 00:33:19,2025-08-18 01:45:03,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11203.0,1317 NEW YORK AVENUE,NEW YORK AVENUE,AVENUE D,NEWKIRK AVENUE,AVENUE D,NEWKIRK AVENUE,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:45:08.000,17 BROOKLYN,3049670031.0,BROOKLYN,999354.0,172733.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64077591704172,-73.94557649211194,"
,  
(40.640775917041715, -73.94557649211194)"
65875756,2025-08-18 00:32:58,2025-08-18 01:04:57,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233.0,203 HULL STREET,HULL STREET,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ROCKAWAY AVENUE,MOTHER GASTON BOULEVARD,ADDRESS,BROOKLYN,HULL STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2025-08-18T01:05:03.000,16 BROOKLYN,3015340038.0,BROOKLYN,1009520.0,186950.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67977525721592,-73.90889258013044,"
,  
(40.679775257215915, -73.90889258013044)"
65880369,2025-08-18 00:32:51,2025-08-18 01:31:30,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:31:38.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65878917,2025-08-18 00:32:43,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691.0,45-19 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH   45 STREET,BEACH   46 STREET,BEACH   45 STREET,BEACH   46 STREET,ADDRESS,FAR ROCKAWAY,ROCKAWAY BEACH BOULEVARD,,In Progress,,Your complaint has been received by the Police Department and additional information will be available later.,2025-08-18T02:37:19.000,14 QUEENS,4158537502.0,QUEENS,1046308.0,155618.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.59359441442539,-73.7765471998799,"
,  
(40.59359441442539, -73.7765471998799)"
65875196,2025-08-18 00:32:17,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419.0,102-30 135 STREET,135 STREET,102 AVENUE,LIBERTY AVENUE,102 AVENUE,LIBERTY AVENUE,ADDRESS,SOUTH RICHMOND HILL,135 STREET,,In Progress,,,2025-08-18T02:11:39.000,09 QUEENS,4095020034.0,QUEENS,1036301.0,191628.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.69249830148893,-73.81230154321955,"
,  
(40.69249830148893, -73.81230154321955)"
65876944,2025-08-18 00:32:17,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,11228.0,43 BAY   10 STREET,BAY   10 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   10 STREET,,In Progress,,,,11 BROOKLYN,3063610022.0,BROOKLYN,981549.0,161523.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6100192852812,-74.0097278973332,"
,  
(40.6100192852812, -74.0097278973332)"
65881310,2025-08-18 00:32:06,2025-08-18 01:31:48,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,10464.0,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,PLACE,BRONX,PELHAM BAY PARK,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-08-18T01:31:54.000,28 BRONX,2056500001.0,BRONX,1036955.0,255379.0,ONLINE,Pelham Bay Park,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,"
,  
(40.86747358275403, -73.8094430998493)"
65875134,2025-08-18 00:31:53,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,234 BAY   22 STREET,BAY   22 STREET,CROPSEY AVENUE,20 DRIVE,CROPSEY AVENUE,20 DRIVE,ADDRESS,BROOKLYN,BAY   22 STREET,,In Progress,,,2025-08-18T02:20:40.000,11 BROOKLYN,3064650004.0,BROOKLYN,982976.0,158169.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60081355989976,-74.00458779430764,"
,  
(40.600813559899755, -74.00458779430764)"
65881301,2025-08-18 00:31:46,2025-08-18 01:00:00,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11236.0,9609 DITMAS AVENUE,DITMAS AVENUE,EAST   96 STREET,ROCKAWAY PARKWAY,EAST   96 STREET,ROCKAWAY PARKWAY,ADDRESS,BROOKLYN,DITMAS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-08-18T01:00:07.000,17 BROOKLYN,3081140001.0,BROOKLYN,1009203.0,176512.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.651126179168834,-73.91007411123938,"
,  
(40.651126179168834, -73.91007411123938)"
65881001,2025-08-18 00:31:33,,DCWP,Department of Consumer and Worker Protection,Consumer Complaint,Garage or Parking Lot,Business,10017.0,326 EAST   49 STREET,EAST   49 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   49 STREET,,In Progress,,,,06 MANHATTAN,1013417501.0,MANHATTAN,993058.0,213949.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75391271754927,-73.96820866093657,"
,  
(40.75391271754927, -73.96820866093657)"
65875116,2025-08-18 00:31:27,,NYPD,New York City Police Department,Drinking,In Public,Street/Sidewalk,11368.0,104-51 44 AVENUE,44 AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,ADDRESS,CORONA,44 AVENUE,,In Progress,,,2025-08-18T01:59:18.000,04 QUEENS,4019870047.0,QUEENS,1023082.0,211585.0,PHONE,Unspecified,QUEENS,,,,,,,,40.74734326061456,-73.8598546729531,"
,  
(40.747343260614564, -73.8598546729531)"
65878932,2025-08-18 00:31:21,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,3250 MIDDLETOWN ROAD,MIDDLETOWN ROAD,ROBERTSON PLACE,KENNELLWORTH PLACE,ROBERTSON PLACE,KENNELLWORTH PLACE,ADDRESS,BRONX,MIDDLETOWN ROAD,,In Progress,,,2025-08-18T01:53:29.000,10 BRONX,2054130013.0,BRONX,1033447.0,248133.0,ONLINE,Unspecified,BRONX,,,,,,,,40.847605772341765,-73.82217955071481,"
,  
(40.847605772341765, -73.82217955071481)"
65877570,2025-08-18 00:31:00,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11422.0,,,,,MERRICK BOULEVARD,HOOK CREEK BOULEVARD,INTERSECTION,QUEENS,,,Open,,,,13 QUEENS,,QUEENS,1059823.0,185009.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67416114405826,-73.7275547559886,"
,  
(40.67416114405826, -73.7275547559886)"
